name,gcode,bsMtxNoSrt,primMatrix,isPrim,phi,phi_sym,inPoly,outPoly,inv_phi,bar_phi,invbar_phi,sym_type,mFilling(w/Gcode),genus,arrowpoly,cable_arr_poly,namel,name0
"<a href=""/flatknot/5.54"">5.54</a>",O1O2O3O4U3U4O5U2U1U5,"[[ 0 -1 -1 -1  1  2]
 [ 1  0  0 -1  1  2]
 [ 1  0  0 -1  1  1]
 [ 1  1  1  0  1  0]
 [-1 -1 -1 -1  0  0]
 [-2 -2 -1  0  0  0]]","[[ 0  2  1 -1 -1 -1]
 [-2  0  0  0 -1 -2]
 [-1  0  0 -1 -1 -1]
 [ 1  0  1  0  1  1]
 [ 1  1  1 -1  0  0]
 [ 1  2  1 -1  0  0]]",True,"[-2, -1, 1, 1, 1, 0, 0, 1, 2, 1, 1, 1, -1, -1, 0]","[-2, -1, 1, 1, 1, 0, 0, 1, 2, 1, 1, 1, -1, -1, 0]",t^{5} + 10 t^{3} + 7 t,t^{6} + 18 t^{4} + 16 t^{2} + 1,"[-1, -1, -1, 1, 2, -1, -1, 1, 3, 0, 1, 1, 1, 2, 1]","[-2, -1, 1, 1, 1, 1, 1, 2, 3, 1, 1, 1, 0, -1, -1]","[-1, -1, -1, 1, 2, -1, 0, 1, 1, 1, 1, 0, 1, 2, 0]","[0, 0, 0]","[[{1, 5}, {3, 4}, {2}], [{2, 5}, {3, 4}, {1}], [{4, 5}, {2, 3}, {1}], [{5}, {3, 4}, {1, 2}]]",1,4 K_1^3 - 2 K_1^2 - 4 K_1 K_2 - K_1 + K_2 + K_3,384*K1**4*K2 - 800*K1**4 - 192*K1**3*K3 + 512*K1**2*K2**3 - 1584*K1**2*K2**2 - 256*K1**2*K2*K4 + 1624*K1**2*K2 - 32*K1**2*K3**2 - 600*K1**2 + 160*K1*K2**3*K3 - 224*K1*K2**2*K3 - 64*K1*K2**2*K5 - 64*K1*K2*K3*K4 + 1216*K1*K2*K3 + 144*K1*K3*K4 + 32*K1*K4*K5 - 32*K2**6 + 64*K2**4*K4 - 488*K2**4 - 112*K2**2*K3**2 - 48*K2**2*K4**2 + 368*K2**2*K4 - 366*K2**2 + 88*K2*K3*K5 + 16*K2*K4*K6 - 212*K3**2 - 78*K4**2 - 20*K5**2 - 2*K6**2 + 564,"<a href=""/flatknot/5.54"">5.54</a>",5.54
"<a href=""/flatknot/5.55"">5.55</a>",O1O2O3O4U5U1O5U3U2U4,"[[ 0 -2  0  0  3 -1]
 [ 2  0  1  0  2  2]
 [ 0 -1  0  0  2  0]
 [ 0  0  0  0  1  0]
 [-3 -2 -2 -1  0 -3]
 [ 1 -2  0  0  3  0]]","[[ 0  3  0  0 -1 -2]
 [-3  0 -1 -2 -3 -2]
 [ 0  1  0  0  0  0]
 [ 0  2  0  0  0 -1]
 [ 1  3  0  0  0 -2]
 [ 2  2  0  1  2  0]]",True,"[-3, 0, 0, 1, 2, 1, 2, 3, 2, 0, 0, 0, 0, 1, 2]","[-3, 0, 0, 1, 2, 1, 2, 1, 3, 0, 1, 1, 1, 2, -1]",t^{5} + 23 t^{3} + 6 t,t^{6} + 37 t^{4} + 21 t^{2} + 1,"[-2, -1, 0, 0, 3, -1, 1, 2, 3, 1, 1, 1, 0, 1, 2]","[-3, 0, 0, 1, 2, 1, 2, 1, 3, 0, 1, 1, 1, 2, -1]","[-2, -1, 0, 0, 3, 2, 0, 1, 2, 0, 0, 3, 0, 1, 2]","[0, 0, 0]","[[{1, 5}, {2, 4}, {3}], [{1, 5}, {3, 4}, {2}], [{1, 5}, {4}, {2, 3}], [{1, 5}, {4}, {3}, {2}], [{2, 5}, {1, 4}, {3}], [{2, 5}, {3, 4}, {1}], [{2, 5}, {4}, {1, 3}], [{2, 5}, {4}, {3}, {1}], [{3, 5}, {1, 4}, {2}], [{3, 5}, {2, 4}, {1}], [{3, 5}, {4}, {1, 2}], [{3, 5}, {4}, {2}, {1}], [{4, 5}, {1, 3}, {2}], [{4, 5}, {2, 3}, {1}], [{4, 5}, {3}, {1, 2}], [{4, 5}, {3}, {2}, {1}], [{5}, {1, 4}, {2, 3}], [{5}, {1, 4}, {3}, {2}], [{5}, {2, 4}, {1, 3}], [{5}, {2, 4}, {3}, {1}], [{5}, {3, 4}, {1, 2}], [{5}, {3, 4}, {2}, {1}], [{5}, {4}, {1, 3}, {2}], [{5}, {4}, {2, 3}, {1}], [{5}, {4}, {3}, {1, 2}]]",2,- 2 K_1^2 - 2 K_1 K_2 + K_1 + K_2 + K_3,-64*K1**4 + 32*K1**3*K2*K3 - 384*K1**3*K3 - 112*K1**2*K2**2 + 1048*K1**2*K2 - 256*K1**2*K3**2 - 1112*K1**2 - 96*K1*K2**2*K3 - 64*K1*K2*K3*K4 + 1120*K1*K2*K3 + 288*K1*K3*K4 + 24*K1*K4*K5 - 8*K2**4 - 16*K2**2*K3**2 - 8*K2**2*K4**2 + 96*K2**2*K4 - 694*K2**2 + 40*K2*K3*K5 + 8*K2*K4*K6 - 436*K3**2 - 102*K4**2 - 12*K5**2 - 2*K6**2 + 708,"<a href=""/flatknot/5.55"">5.55</a>",5.55
"<a href=""/flatknot/5.56"">5.56</a>",O1O2O3O4U5U1O5U3U4U2,"[[ 0 -2  1  0  2 -1]
 [ 2  0  2  0  1  2]
 [-1 -2  0 -1  1 -1]
 [ 0  0  1  0  1  0]
 [-2 -1 -1 -1  0 -2]
 [ 1 -2  1  0  2  0]]","[[ 0  2  1  0 -1 -2]
 [-2  0 -1 -1 -2 -1]
 [-1  1  0 -1 -1 -2]
 [ 0  1  1  0  0  0]
 [ 1  2  1  0  0 -2]
 [ 2  1  2  0  2  0]]",True,"[-2, -1, 0, 1, 2, 1, 1, 2, 1, 1, 1, 2, 0, 0, 2]","[-2, -1, 0, 1, 2, -1, 2, 1, 3, 1, 1, 1, 0, 1, 0]",t^{5} + 17 t^{3} + 11 t,t^{6} + 27 t^{4} + 29 t^{2} + 1,"[-2, -1, 0, 1, 2, -1, 2, 1, 3, 1, 1, 1, 0, 1, 0]","[-2, -1, 0, 1, 2, 0, 1, 1, 3, 0, 1, 1, 1, 2, -1]","[-2, -1, 0, 1, 2, 2, 0, 2, 1, 0, 1, 2, 1, 1, 1]","[0, 0, 0]","[[{2, 5}, {1, 4}, {3}], [{3, 5}, {1, 4}, {2}], [{5}, {1, 4}, {2, 3}]]",1,- 4 K_1^2 + 2 K_2 + 1,-800*K1**4 - 32*K1**3*K3 + 224*K1**2*K2**3 - 1344*K1**2*K2**2 - 32*K1**2*K2*K4 + 1920*K1**2*K2 - 632*K1**2 - 128*K1*K2**2*K3 + 976*K1*K2*K3 - 304*K2**4 + 216*K2**2*K4 - 496*K2**2 - 152*K3**2 - 20*K4**2 + 602,"<a href=""/flatknot/5.56"">5.56</a>",5.56
"<a href=""/flatknot/5.57"">5.57</a>",O1O2O3O4U5U2O5U1U3U4,"[[ 0 -2 -1  1  3 -1]
 [ 2  0  1  2  3  1]
 [ 1 -1  0  0  1  1]
 [-1 -2  0  0  1 -1]
 [-3 -3 -1 -1  0 -3]
 [ 1 -1 -1  1  3  0]]","[[ 0  3  1 -1 -1 -2]
 [-3  0 -1 -1 -3 -3]
 [-1  1  0  0 -1 -2]
 [ 1  1  0  0  1 -1]
 [ 1  3  1 -1  0 -1]
 [ 2  3  2  1  1  0]]",True,"[-3, -1, 1, 1, 2, 1, 1, 3, 3, 0, 1, 2, -1, 1, 1]","[-3, -1, 1, 1, 2, 1, 1, 3, 2, 1, 2, 1, -1, 0, 0]",t^{5} + 28 t^{3} + 43 t,t^{6} + 44 t^{4} + 80 t^{2} + 1,"[-2, -1, -1, 1, 3, 0, 0, 1, 2, -1, 2, 3, 1, 1, 1]","[-3, -1, 1, 1, 2, 1, 1, 3, 2, 1, 2, 1, -1, 0, 0]","[-2, -1, -1, 1, 3, 1, 1, 2, 3, -1, 1, 3, 0, 1, 1]","[0, 0, 0]","[[{3, 5}, {1, 4}, {2}], [{3, 5}, {2, 4}, {1}], [{3, 5}, {4}, {1, 2}]]",1,4 K_1^3 - 2 K_1^2 - 2 K_1 K_2 - 2 K_1 + K_2,288*K1**2*K2**3 - 1248*K1**2*K2**2 - 32*K1**2*K2*K4 + 1168*K1**2*K2 - 880*K1**2 + 192*K1*K2**3*K3 - 192*K1*K2**2*K3 - 32*K1*K2**2*K5 + 1072*K1*K2*K3 + 16*K1*K3*K4 - 32*K2**6 + 64*K2**4*K4 - 552*K2**4 - 160*K2**2*K3**2 - 72*K2**2*K4**2 + 472*K2**2*K4 - 456*K2**2 + 48*K2*K3*K5 + 24*K2*K4*K6 - 240*K3**2 - 98*K4**2 + 648,"<a href=""/flatknot/5.57"">5.57</a>",5.57
"<a href=""/flatknot/5.58"">5.58</a>",O1O2O3O4U5U2O5U1U4U3,"[[ 0 -2 -1  2  2 -1]
 [ 2  0  1  3  2  1]
 [ 1 -1  0  1  0  1]
 [-2 -3 -1  0  0 -2]
 [-2 -2  0  0  0 -2]
 [ 1 -1 -1  2  2  0]]","[[ 0  2  2 -1 -1 -2]
 [-2  0  0  0 -2 -2]
 [-2  0  0 -1 -2 -3]
 [ 1  0  1  0  1 -1]
 [ 1  2  2 -1  0 -1]
 [ 2  2  3  1  1  0]]",True,"[-2, -2, 1, 1, 2, 0, 0, 2, 2, 1, 2, 3, -1, 1, 1]","[-2, -2, 1, 1, 2, 0, 0, 2, 2, 1, 2, 3, -1, 1, 1]",t^{5} + 25 t^{3} + 44 t,t^{6} + 39 t^{4} + 83 t^{2},"[-2, -1, -1, 2, 2, 0, 0, 1, 2, -1, 2, 3, 1, 1, 0]","[-2, -2, 1, 1, 2, 0, 1, 2, 1, 1, 3, 2, -1, 0, 0]","[-2, -1, -1, 2, 2, 1, 1, 2, 3, -1, 2, 2, 0, 1, 0]","[0, 0, 0]","[[{1, 5}, {2, 4}, {3}]]",1,4 K_1^3 - 2 K_1^2 - 4 K_1 K_2 - K_1 + K_2 + K_3,96*K1**4*K2 - 192*K1**4 + 64*K1**2*K2**3 - 592*K1**2*K2**2 + 720*K1**2*K2 - 592*K1**2 + 32*K1*K2**3*K3 + 584*K1*K2*K3 + 128*K1*K3*K4 + 48*K1*K4*K5 - 32*K2**6 + 64*K2**4*K4 - 456*K2**4 - 80*K2**2*K3**2 - 48*K2**2*K4**2 + 432*K2**2*K4 - 382*K2**2 + 88*K2*K3*K5 + 16*K2*K4*K6 - 252*K3**2 - 206*K4**2 - 52*K5**2 - 2*K6**2 + 612,"<a href=""/flatknot/5.58"">5.58</a>",5.58
"<a href=""/flatknot/5.59"">5.59</a>",O1O2O3O4U5U3O5U1U2U4,"[[ 0 -2  0  0  3 -1]
 [ 2  0  1  1  3  1]
 [ 0 -1  0  1  2 -1]
 [ 0 -1 -1  0  0  0]
 [-3 -3 -2  0  0 -3]
 [ 1 -1  1  0  3  0]]","[[ 0  3  0  0 -1 -2]
 [-3  0  0 -2 -3 -3]
 [ 0  0  0 -1  0 -1]
 [ 0  2  1  0 -1 -1]
 [ 1  3  0  1  0 -1]
 [ 2  3  1  1  1  0]]",True,"[-3, 0, 0, 1, 2, 0, 2, 3, 3, 1, 0, 1, 1, 1, 1]","[-3, 0, 0, 1, 2, 0, 2, 3, 3, 1, 0, 1, 1, 1, 1]",t^{5} + 27 t^{3} + 27 t,t^{6} + 41 t^{4} + 54 t^{2} + 1,"[-2, -1, 0, 0, 3, 0, 1, 1, 2, 0, 1, 1, -1, 1, 3]","[-3, 0, 0, 1, 2, 1, 3, 1, 2, 1, 0, 1, 1, 1, 0]","[-2, -1, 0, 0, 3, 1, 1, 1, 3, 0, 1, 3, -1, 0, 2]","[0, 0, 0]","[[{1, 5}, {2, 4}, {3}], [{1, 5}, {3, 4}, {2}], [{1, 5}, {4}, {2, 3}], [{1, 5}, {4}, {3}, {2}], [{2, 5}, {1, 4}, {3}], [{2, 5}, {3, 4}, {1}], [{2, 5}, {4}, {1, 3}], [{2, 5}, {4}, {3}, {1}], [{3, 5}, {1, 4}, {2}], [{3, 5}, {2, 4}, {1}], [{3, 5}, {4}, {1, 2}], [{3, 5}, {4}, {2}, {1}], [{4, 5}, {1, 3}, {2}], [{4, 5}, {2, 3}, {1}], [{4, 5}, {3}, {1, 2}], [{4, 5}, {3}, {2}, {1}], [{5}, {1, 4}, {2, 3}], [{5}, {1, 4}, {3}, {2}], [{5}, {2, 4}, {1, 3}], [{5}, {2, 4}, {3}, {1}], [{5}, {3, 4}, {1, 2}], [{5}, {3, 4}, {2}, {1}], [{5}, {4}, {1, 3}, {2}], [{5}, {4}, {2, 3}, {1}], [{5}, {4}, {3}, {1, 2}]]",2,- 2 K_1^2 - 2 K_1 K_2 + K_1 + K_2 + K_3,-16*K1**4 - 848*K1**2*K2**2 - 32*K1**2*K2*K4 + 1040*K1**2*K2 - 16*K1**2*K3**2 - 884*K1**2 + 192*K1*K2**3*K3 + 96*K1*K2**2*K3*K4 - 192*K1*K2**2*K3 - 64*K1*K2**2*K5 - 64*K1*K2*K3*K4 + 1120*K1*K2*K3 + 120*K1*K3*K4 + 8*K1*K4*K5 - 184*K2**4 - 224*K2**2*K3**2 - 72*K2**2*K4**2 + 264*K2**2*K4 - 582*K2**2 + 112*K2*K3*K5 + 16*K2*K4*K6 - 340*K3**2 - 78*K4**2 - 8*K5**2 - 2*K6**2 + 636,"<a href=""/flatknot/5.59"">5.59</a>",5.59
"<a href=""/flatknot/5.60"">5.60</a>",O1O2O3O4U5U3O5U1U4U2,"[[ 0 -2  1  0  2 -1]
 [ 2  0  2  1  2  1]
 [-1 -2  0  0  1 -2]
 [ 0 -1  0  0  0  0]
 [-2 -2 -1  0  0 -2]
 [ 1 -1  2  0  2  0]]","[[ 0  2  1  0 -1 -2]
 [-2  0 -1  0 -2 -2]
 [-1  1  0  0 -2 -2]
 [ 0  0  0  0  0 -1]
 [ 1  2  2  0  0 -1]
 [ 2  2  2  1  1  0]]",True,"[-2, -1, 0, 1, 2, 1, 0, 2, 2, 0, 2, 2, 0, 1, 1]","[-2, -1, 0, 1, 2, 0, 1, 1, 2, 1, 0, 1, 1, 2, 0]",t^{5} + 19 t^{3} + 10 t,t^{6} + 29 t^{4} + 18 t^{2} + 1,"[-2, -1, 0, 1, 2, 0, 1, 1, 2, 1, 0, 1, 1, 2, 0]","[-2, -1, 0, 1, 2, 0, 2, 1, 2, 1, 0, 1, 1, 1, 0]","[-2, -1, 0, 1, 2, 1, 1, 2, 2, 0, 2, 2, 0, 0, 1]","[0, 0, 0]","[[{1, 5}, {3, 4}, {2}], [{2, 5}, {1, 4}, {3}], [{2, 5}, {3, 4}, {1}], [{2, 5}, {4}, {1, 3}], [{5}, {3, 4}, {1, 2}]]",1,- 8 K_1^2 - 4 K_1 K_2 + 2 K_1 + 4 K_2 + 2 K_3 + 3,96*K1**4*K2 - 1088*K1**4 + 64*K1**3*K2*K3 - 192*K1**3*K3 - 864*K1**2*K2**2 - 224*K1**2*K2*K4 + 2264*K1**2*K2 - 160*K1**2*K3**2 - 1276*K1**2 - 96*K1*K2**2*K3 - 32*K1*K2**2*K5 - 64*K1*K2*K3*K4 + 1768*K1*K2*K3 + 368*K1*K3*K4 + 32*K1*K4*K5 - 64*K2**4 - 48*K2**2*K3**2 - 48*K2**2*K4**2 + 320*K2**2*K4 - 1268*K2**2 + 112*K2*K3*K5 + 32*K2*K4*K6 - 624*K3**2 - 200*K4**2 - 36*K5**2 - 4*K6**2 + 1230,"<a href=""/flatknot/5.60"">5.60</a>",5.60
"<a href=""/flatknot/5.61"">5.61</a>",O1O2O3O4U5U3O5U2U1U4,"[[ 0 -1 -1  0  3 -1]
 [ 1  0  0  1  3  0]
 [ 1  0  0  1  2  0]
 [ 0 -1 -1  0  0  0]
 [-3 -3 -2  0  0 -3]
 [ 1  0  0  0  3  0]]","[[ 0  3  0 -1 -1 -1]
 [-3  0  0 -2 -3 -3]
 [ 0  0  0 -1  0 -1]
 [ 1  2  1  0  0  0]
 [ 1  3  0  0  0  0]
 [ 1  3  1  0  0  0]]",True,"[-3, 0, 1, 1, 1, 0, 2, 3, 3, 1, 0, 1, 0, 0, 0]","[-3, 0, 1, 1, 1, 0, 2, 3, 3, 1, 0, 1, 0, 0, 0]",t^{5} + 24 t^{3} + 19 t,t^{6} + 36 t^{4} + 41 t^{2} + 1,"[-1, -1, -1, 0, 3, 0, 0, 0, 1, 0, 0, 2, 1, 1, 3]","[-3, 0, 1, 1, 1, 3, 1, 1, 2, 0, 1, 0, 0, 0, 0]","[-1, -1, -1, 0, 3, 0, 0, 0, 3, 0, 1, 2, 1, 3, 0]","[0, 0, 0]","[[{1, 5}, {2, 4}, {3}], [{1, 5}, {3, 4}, {2}], [{1, 5}, {4}, {2, 3}], [{1, 5}, {4}, {3}, {2}], [{2, 5}, {1, 4}, {3}], [{2, 5}, {3, 4}, {1}], [{2, 5}, {4}, {1, 3}], [{2, 5}, {4}, {3}, {1}], [{3, 5}, {1, 4}, {2}], [{3, 5}, {2, 4}, {1}], [{3, 5}, {4}, {1, 2}], [{3, 5}, {4}, {2}, {1}], [{4, 5}, {1, 3}, {2}], [{4, 5}, {2, 3}, {1}], [{4, 5}, {3}, {1, 2}], [{4, 5}, {3}, {2}, {1}], [{5}, {1, 4}, {2, 3}], [{5}, {1, 4}, {3}, {2}], [{5}, {2, 4}, {1, 3}], [{5}, {2, 4}, {3}, {1}], [{5}, {3, 4}, {1, 2}], [{5}, {3, 4}, {2}, {1}], [{5}, {4}, {1, 3}, {2}], [{5}, {4}, {2, 3}, {1}], [{5}, {4}, {3}, {1, 2}]]",2,- 4 K_1^2 - 2 K_1 K_2 + K_1 + 2 K_2 + K_3 + 1,96*K1**4*K2 - 320*K1**4 - 624*K1**2*K2**2 - 32*K1**2*K2*K4 + 1320*K1**2*K2 - 1144*K1**2 - 224*K1*K2**2*K3 - 32*K1*K2**2*K5 + 1144*K1*K2*K3 + 256*K1*K3*K4 + 64*K1*K4*K5 - 112*K2**4 - 48*K2**2*K3**2 - 8*K2**2*K4**2 + 312*K2**2*K4 - 950*K2**2 + 64*K2*K3*K5 + 8*K2*K4*K6 - 476*K3**2 - 216*K4**2 - 44*K5**2 - 2*K6**2 + 966,"<a href=""/flatknot/5.61"">5.61</a>",5.61
"<a href=""/flatknot/5.62"">5.62</a>",O1O2O3U1O4U2O5U3U4U5,"[[ 0 -2 -1  0  1  2]
 [ 2  0  1  2  2  1]
 [ 1 -1  0  1  2  2]
 [ 0 -2 -1  0  1  2]
 [-1 -2 -2 -1  0  1]
 [-2 -1 -2 -2 -1  0]]","[[ 0  2  1 -1 -2]
 [-2  0 -1 -2 -1]
 [-1  1  0 -2 -2]
 [ 1  2  2  0 -1]
 [ 2  1  2  1  0]]",False,"[-2, -1, 1, 2, 1, 2, 1, 2, 2, 1]","[-2, -1, 1, 2, 0, 1, 3, 0, 1, 0]",t^{4} + 15 t^{2} + 1,t^{5} + 25 t^{3} + 5 t,"[-2, -1, 1, 2, 0, 1, 3, 0, 1, 0]","[-2, -1, 1, 2, 0, 1, 3, 0, 1, 0]","[-2, -1, 1, 2, 1, 2, 1, 2, 2, 1]","[0, 0, 1]","[[{1, 5}, {2, 4}, {3}]]",0,- 4 K_1^2 + 2 K_2 + 1,-128*K1**4 - 288*K1**2*K2**2 + 1056*K1**2*K2 - 952*K1**2 + 464*K1*K2*K3 + 16*K1*K3*K4 - 16*K2**4 + 16*K2**2*K4 - 584*K2**2 - 168*K3**2 - 12*K4**2 + 594,"<a href=""/flatknot/5.62"">5.62</a>",5.62
"<a href=""/flatknot/5.63"">5.63</a>",O1O2O3U1O4U3O5U4U2U5,"[[ 0 -2  0  0  0  2]
 [ 2  0  2  1  1  1]
 [ 0 -2  0 -1  1  2]
 [ 0 -1  1  0  1  1]
 [ 0 -1 -1 -1  0  1]
 [-2 -1 -2 -1 -1  0]]","[[ 0  2  0  0  0 -2]
 [-2  0 -1 -1 -2 -1]
 [ 0  1  0  1  1 -1]
 [ 0  1 -1  0 -1 -1]
 [ 0  2 -1  1  0 -2]
 [ 2  1  1  1  2  0]]",True,"[-2, 0, 0, 0, 2, 1, 1, 2, 1, -1, -1, 1, 1, 1, 2]","[-2, 0, 0, 0, 2, 0, 1, 1, 3, -1, 1, 0, 1, 1, 1]",t^{5} + 16 t^{3} + 3 t,t^{6} + 24 t^{4} + 27 t^{2},"[-2, 0, 0, 0, 2, 0, 1, 1, 3, -1, 1, 0, 1, 1, 1]","[-2, 0, 0, 0, 2, 0, 1, 1, 3, -1, 1, 0, 1, 1, 1]","[-2, 0, 0, 0, 2, 1, 1, 2, 1, -1, -1, 1, 1, 1, 2]","[0, 0, 1]","[[{1, 5}, {3, 4}, {2}]]",0,-1,-256*K2**4 + 176*K2**2*K4 + 80*K2**2 - 24*K4**2 + 22,"<a href=""/flatknot/5.63"">5.63</a>",5.63
"<a href=""/flatknot/5.64"">5.64</a>",O1O2O3U1O4U3O5U4U5U2,"[[ 0 -2  1  0  0  1]
 [ 2  0  2  1  1  0]
 [-1 -2  0 -1  0  1]
 [ 0 -1  1  0  1  1]
 [ 0 -1  0 -1  0  1]
 [-1  0 -1 -1 -1  0]]","[[ 0  1  1  0  0 -2]
 [-1  0  1  0 -1 -2]
 [-1 -1  0 -1 -1  0]
 [ 0  0  1  0 -1 -1]
 [ 0  1  1  1  0 -1]
 [ 2  2  0  1  1  0]]",True,"[-1, -1, 0, 0, 2, -1, 0, 1, 2, 1, 1, 0, 1, 1, 1]","[-2, 0, 0, 1, 1, 1, 1, 0, 2, -1, 1, 0, 1, 1, -1]",t^{5} + 11 t^{3} + 3 t,t^{6} + 17 t^{4} + 14 t^{2} + 1,"[-2, 0, 0, 1, 1, 1, 1, 1, 3, -1, 0, 0, 1, 0, -1]","[-1, -1, 0, 0, 2, -1, 0, 0, 3, 0, 1, 1, 1, 1, 1]","[-2, 0, 0, 1, 1, 1, 1, 0, 2, -1, 1, 0, 1, 1, -1]","[0, 0, 0]","[[{5}, {2, 4}, {1, 3}]]",1,- 6 K_1^2 + 3 K_2 + 2,128*K1**4*K2 - 464*K1**4 + 32*K1**3*K2*K3 - 160*K1**3*K3 - 688*K1**2*K2**2 - 32*K1**2*K2*K4 + 1840*K1**2*K2 - 16*K1**2*K3**2 - 1340*K1**2 + 960*K1*K2*K3 + 24*K1*K3*K4 - 56*K2**4 + 40*K2**2*K4 - 864*K2**2 - 284*K3**2 - 10*K4**2 + 888,"<a href=""/flatknot/5.64"">5.64</a>",5.64
"<a href=""/flatknot/5.65"">5.65</a>",O1O2O3U2O4U1O5U4U5U3,"[[ 0 -2 -1  2  0  1]
 [ 2  0  0  3  1  1]
 [ 1  0  0  1  0  0]
 [-2 -3 -1  0 -1  1]
 [ 0 -1  0  1  0  1]
 [-1 -1  0 -1 -1  0]]","[[ 0  2  1  0 -1 -2]
 [-2  0  1 -1 -1 -3]
 [-1 -1  0 -1  0 -1]
 [ 0  1  1  0  0 -1]
 [ 1  1  0  0  0  0]
 [ 2  3  1  1  0  0]]",True,"[-2, -1, 0, 1, 2, -1, 1, 1, 3, 1, 0, 1, 0, 1, 0]","[-2, -1, 0, 1, 2, -1, 1, 1, 3, 1, 0, 1, 0, 1, 0]",t^{5} + 15 t^{3} + 4 t,t^{6} + 25 t^{4} + 12 t^{2},"[-2, -1, 0, 1, 2, 1, 1, 2, 1, 1, 2, 2, 0, 1, 2]","[-2, -1, 0, 1, 2, 2, 1, 2, 1, 0, 2, 2, 1, 1, 1]","[-2, -1, 0, 1, 2, 0, 1, 1, 3, 0, 0, 1, 1, 1, -1]","[0, 0, 0]","[[{1, 5}, {2, 4}, {3}], [{2, 5}, {4}, {1, 3}], [{4, 5}, {3}, {1, 2}], [{5}, {1, 4}, {2, 3}]]",1,- 8 K_1^2 + 4 K_2 + 3,128*K1**4*K2 - 816*K1**4 + 64*K1**3*K2*K3 - 592*K1**2*K2**2 + 1312*K1**2*K2 - 80*K1**2*K3**2 - 588*K1**2 + 816*K1*K2*K3 + 32*K1*K3*K4 - 64*K2**4 + 112*K2**2*K4 - 688*K2**2 - 276*K3**2 - 44*K4**2 + 682,"<a href=""/flatknot/5.65"">5.65</a>",5.65
"<a href=""/flatknot/5.66"">5.66</a>",O1O2O3U4O5U1O4U2U5U3,"[[ 0 -2 -1  2  0  1]
 [ 2  0  0  2  2  1]
 [ 1  0  0  2  1  0]
 [-2 -2 -2  0 -1 -1]
 [ 0 -2 -1  1  0  1]
 [-1 -1  0  1 -1  0]]","[[ 0  2  1  0 -1 -2]
 [-2  0 -1 -1 -2 -2]
 [-1  1  0 -1  0 -1]
 [ 0  1  1  0 -1 -2]
 [ 1  2  0  1  0  0]
 [ 2  2  1  2  0  0]]",True,"[-2, -1, 0, 1, 2, 1, 1, 2, 2, 1, 0, 1, 1, 2, 0]","[-2, -1, 0, 1, 2, 0, 1, 1, 2, 0, 2, 2, 0, 0, 1]",t^{5} + 17 t^{3} + 27 t,t^{6} + 27 t^{4} + 51 t^{2} + 1,"[-2, -1, 0, 1, 2, 1, 0, 2, 2, 0, 2, 1, 0, 1, 0]","[-2, -1, 0, 1, 2, 0, 1, 1, 2, 0, 2, 2, 0, 0, 1]","[-2, -1, 0, 1, 2, 0, 2, 1, 2, 1, 0, 2, 1, 1, 1]","[0, 0, 0]","[[{2, 5}, {4}, {1, 3}]]",1,- 4 K_1^2 + 2 K_2 + 1,-176*K1**4 + 32*K1**3*K2*K3 - 32*K1**3*K3 - 400*K1**2*K2**2 - 64*K1**2*K2*K4 + 1216*K1**2*K2 - 48*K1**2*K3**2 - 1212*K1**2 - 32*K1*K2**2*K3 + 976*K1*K2*K3 + 136*K1*K3*K4 - 16*K2**4 + 80*K2**2*K4 - 848*K2**2 - 396*K3**2 - 72*K4**2 + 854,"<a href=""/flatknot/5.66"">5.66</a>",5.66
"<a href=""/flatknot/5.67"">5.67</a>",O1O2O3U4O5U2O4U1U5U3,"[[ 0 -2 -1  2  0  1]
 [ 2  0  1  3  1  1]
 [ 1 -1  0  1  1  0]
 [-2 -3 -1  0 -1 -1]
 [ 0 -1 -1  1  0  1]
 [-1 -1  0  1 -1  0]]","[[ 0  2  1  0 -1 -2]
 [-2  0 -1 -1 -1 -3]
 [-1  1  0 -1  0 -1]
 [ 0  1  1  0 -1 -1]
 [ 1  1  0  1  0 -1]
 [ 2  3  1  1  1  0]]",True,"[-2, -1, 0, 1, 2, 1, 1, 1, 3, 1, 0, 1, 1, 1, 1]","[-2, -1, 0, 1, 2, 0, 1, 2, 1, 0, 2, 2, 0, 1, 0]",t^{5} + 17 t^{3} + 26 t,t^{6} + 27 t^{4} + 56 t^{2},"[-2, -1, 0, 1, 2, 0, 1, 2, 1, 0, 2, 2, 0, 1, 0]","[-2, -1, 0, 1, 2, 0, 1, 2, 1, 0, 2, 2, 0, 1, 0]","[-2, -1, 0, 1, 2, 1, 1, 1, 3, 1, 0, 1, 1, 1, 1]","[0, 0, 1]","[[{2, 5}, {4}, {1, 3}]]",0,- 4 K_1^2 + 2 K_2 + 1,64*K1**4*K2 - 128*K1**4 + 192*K1**2*K2**3 - 992*K1**2*K2**2 + 1376*K1**2*K2 - 32*K1**2*K3**2 - 1128*K1**2 + 784*K1*K2*K3 + 96*K1*K3*K4 - 144*K2**4 + 32*K2**2*K4 - 560*K2**2 - 232*K3**2 - 44*K4**2 + 714,"<a href=""/flatknot/5.67"">5.67</a>",5.67
